央视高清,#genre#
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
博斯魅力[720*408,rtmp://161.202.204.248/sat/md042
爱尔达-综合台,http://198.16.106.62:8278/streams/d/eltazonghe_zero/playlist.m3u8
爱尔达-影剧台,http://198.16.106.62:8278/streams/d/eltadrama_zero/playlist.m3u8
爱尔达3,rtmp://59.124.75.153:1935/sat/md041
爱尔达3,rtmp://59.124.75.153:1935/sat/md031
爱尔达3,rtmp://161.202.204.248:1935/sat/md041
爱尔达3,rtmp://161.202.204.248:1935/sat/md031
爱尔达1,rtmp://59.124.75.153/sat/md051
爱尔达1,rtmp://59.124.75.153/sat/md021
爱尔达1,rtmp://59.124.75.153/sat/md011
爱尔达1,rtmp://161.202.204.248:1935/sat/md051
爱尔达1,rtmp://161.202.204.248/sat/md011
Mono综合,rtmp://59.124.75.153:1935/sat/tv761
Mono综合,rtmp://161.202.204.248:1935/sat/tv761
MoMo综合,rtmp://59.124.75.153/sat/tv761
MoMo综合,rtmp://161.202.204.248/sat/tv761
IndigenousTV,http://streamipcf.akamaized.net/live/_definst_/smil:liveabr.smil/playlist.m3u8
FOX,http://198.16.106.62:8278/streams/d/foxhd_zero/playlist.m3u8
FoodNetwork美食台,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
Astro 双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
BBCEarth,http://198.16.106.62:8278/streams/d/bbclifestyle_zero/playlist.m3u8
Discovery Eve,http://198.16.106.62:8278/streams/d/eve_zero/playlist.m3u8
AOD,http://198.16.106.62:8278/streams/d/AodHD/playlist.m3u8

马来西亚,#genre#
8TV,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
Astro Awani [Not 24/7],http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
Astro Awani (1080p),https://awanitv.akamaized.net/hls/live/2017836/LiveTV1/index.m3u8
Astro Ceria,http://50.7.161.82:8278/streams/d/Ceria/playlist.m3u8
Astro Citra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
Astro Oasis,http://50.7.161.82:8278/streams/d/Oasis/playlist.m3u8
Astro Shuang Xing,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
Astro Vaanavil,https://agsplayback01.astro.com.my/CH3/master_VAANGOSHOP5.m3u8
Astro 小太阳 (Astro Xiao Tai Yang) [Not 24/7],http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
Bernama TV,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
Boo,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
CinemaWorld (576p) [Geo-blocked],http://210.210.155.35/uq2663/h/h04/index.m3u8
Hello,https://agsplayback01.astro.com.my/CH1/master_HELLOGOSHOP6.m3u8
Maah TV [Not 24/7],http://51.210.199.33/hls/stream.m3u8
Naura (576p) [Not 24/7],http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
NTV 7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
TV Alhijrah,http://50.7.161.82:8278/streams/d/Alhijrah/playlist.m3u8
TV1 (720p),http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV2 (720p),http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
新加坡,#genre#
Channel 5 [Geo-blocked],https://ddftztnzt6o79.cloudfront.net/hls/clr4ctv_okto/master.m3u8
Channel 5 [Geo-blocked],https://dlau142f16b92.cloudfront.net/hls/clr4ctv_ch5/master.m3u8
Channel 8 [Geo-blocked],https://d34e90s3s13i7n.cloudfront.net/hls/clr4ctv_ch8/master.m3u8
CNA (576p),http://210.210.155.35/uq2663/h/h29/index.m3u8
CNA (1080p),https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_2.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA (1080p) [Geo-blocked],https://i.mjh.nz/au/Sydney/tv.cna.m3u8
Suria [Geo-blocked],https://d11h6a6nhl9kj9.cloudfront.net/hls/clr4ctv_suria/master.m3u8
菲律宾,#genre#
Beam TV (480p),https://d3cbe0gidjd4k2.cloudfront.net/channel_5/channel5/playlist.m3u8
GMA Pinoy TV (360p),http://4ce5e2d62ee2c10e43c709f9b87c44d5.streamhost.cc/m3u8/Philippines/cd1b220644affbb.m3u8
INC TV (1080p),http://churchrus2-lh.akamaihd.net/i/coctesting_1@57550/master.m3u8
Life TV Asia (480p),https://d3cbe0gidjd4k2.cloudfront.net/channel_6/channel6/playlist.m3u8
Pilipinas HD,https://d3cbe0gidjd4k2.cloudfront.net/channel_5/smil:channel_5.smil/chunklist_w1281634943_b300000_sleng.m3u8
Shop TV (480p),https://d3cbe0gidjd4k2.cloudfront.net/channel_1/channel1/playlist.m3u8
Super Radyo DZBB [Not 24/7],http://stream.gmanews.tv/ioslive/livestream/chunklist.m3u8?wowzasessionid=693701106
日本,#genre#
Animax Japan (Indonesian Subs) [Geo-blocked],http://210.210.155.35/dr9445/h/h02/01.m3u8
Animax Japan (Indonesian Subs) [Geo-blocked],http://210.210.155.35/dr9445/h/h144/01.m3u8
like Gecko Chrome/76.0.3809.25 Safari/537.36,https://livecdn.fptplay.net/hda3/animaxport_2000.stream/playlist.m3u8
like Gecko Chrome/76.0.3809.25 Safari/537.36,https://livecdn.fptplay.net/hda3/animaxport_hls.smil/playlist.m3u8
AT-X,https://sub2.neetball.net/live/neet.m3u8
BS TV Tokyo (1080p),https://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index.m3u8
CGNTV Japan (720p),http://cgntv-glive.ofsdelivery.net/live/cgntv_jp/playlist.m3u8
Fuji TV,https://fujitv.mov3.co/hls/fujitv.m3u8
GSTV (720p),https://gemstv.wide-stream.net/gemstv01/smil:gemstv01.smil/chunklist.m3u8
GTN Typhome (English Subs) (720p) [Not 24/7],https://gorilla.gaki-no-tsukai.eu/hls/test.m3u8
Gunma TV,https://movie.mcas.jp/switcher/smil:mcas8.smil/master.m3u8
Hiroshima Weather Information,https://hiroshima-tv-live.hls.wselive.stream.ne.jp/hiroshima-tv-live/live/playlist.m3u8
New Japan Pro Wrestling World (540p),https://aka-amd-njpwworld-hls-enlive.akamaized.net/hls/video/njpw_en/njpw_en_channel01_3/playlist_DVR.m3u8
NHK Chinese Vision,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
NHK General TV,https://nhk.mov3.co/hls/nhk.m3u8
NHK World (720p),https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/sycc-live/zh/playlist.m3u8
NHK World Japan (1080p),https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK World Japan (720p),https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
NHK WORLD TV,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHK华语视界 (720p),https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/zh/725580/livecom_zh.m3u8
Nippon TV,https://ntv1.mov3.co/hls/ntv.m3u8
Nippon TV News 24,https://n24-cdn-live.ntv.co.jp/ch01/high.m3u8
NTV News24 (480p),https://www.news24.jp/livestream/index.m3u8
Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
TBS,https://tbs.mov3.co/hls/tbs.m3u8
Tokyo MX (Webcam Stream) (720p),https://movie.mcas.jp/mcas/mx_live_2/master.m3u8
Tokyo MX1 (360p) [Not 24-7],https://movie.mcas.jp/mcas/mx1_2/master.m3u8
Tokyo MX1 (360p) [Not 24-7],https://movie.mcas.jp/mcas/smil:mx1_prod.smil/master.m3u8
Tokyo MX2 (360p),https://movie.mcas.jp/mcas/mx2_2/master.m3u8
Tokyo MX2 (360p),https://movie.mcas.jp/mcas/smil:mx2_prod.smil/master.m3u8
WakuWaku Japan,https://liveanevia.mncnow.id/live/eds/WakuWakuJapan/sa_dash_vmx/WakuWakuJapan.mpd
Weather News,https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日本购物2,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
泰国,#genre#
ALTV (1080p),https://thaipbs-ujxrch.cdn.byteark.com/live/playlist_1080p/index.m3u8
ASTV News 1 (1080p),http://news1.live14.com/stream/news1_hi.m3u8
Channel 7 (240p),https://bcovlive-a.akamaihd.net/2d37038b355f4ea6a6b0d46993dc285c/ap-southeast-1/5282994675001/profile_0/chunklist.m3u8
Channel 8 (720p),http://usa.login.in.th:1935/ch8/ch8/playlist.m3u8
DLTV 1 (720p),https://dltv-live-edge.catcdn.cloud/dltv01_720p/index.m3u8
DLTV 10 (720p),https://dltv-live-edge.catcdn.cloud/dltv10_720p/index.m3u8
DLTV 11 (720p),https://dltv-live-edge.catcdn.cloud/dltv11_720p/index.m3u8
DLTV 12 (720p),https://dltv-live-edge.catcdn.cloud/dltv12_720p/index.m3u8
DLTV 13 (720p),https://dltv-live-edge.catcdn.cloud/dltv13_720p/index.m3u8
DLTV 14 (720p),https://dltv-live-edge.catcdn.cloud/dltv14_720p/index.m3u8
DLTV 15 (720p),https://dltv-live-edge.catcdn.cloud/dltv15_720p/index.m3u8
DLTV 2 (720p),https://dltv-live-edge.catcdn.cloud/dltv02_720p/index.m3u8
DLTV 3 (720p),https://dltv-live-edge.catcdn.cloud/dltv03_720p/index.m3u8
DLTV 4 (720p),https://dltv-live-edge.catcdn.cloud/dltv04_720p/index.m3u8
DLTV 5 (720p),https://dltv-live-edge.catcdn.cloud/dltv05_720p/index.m3u8
DLTV 6 (720p),https://dltv-live-edge.catcdn.cloud/dltv06_720p/index.m3u8
DLTV 7 (720p),https://dltv-live-edge.catcdn.cloud/dltv07_720p/index.m3u8
DLTV 8 (720p),https://dltv-live-edge.catcdn.cloud/dltv08_720p/index.m3u8
DLTV 9 (720p),https://dltv-live-edge.catcdn.cloud/dltv09_720p/index.m3u8
like Gecko Chrome/76.0.3809.25 Safari/537.36,https://www.livedoomovie.com/02_golfhd_720p/chunklist.m3u8
Mono 29,https://59ffdfa4495c3.streamlock.net/MONO29_HLS_1080P/mono29hls_1080TH.stream/chunklist.m3u8
NBT Bangkok [Not 24/7],http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
News1,http://news1.live14.com/stream/news1.m3u8
Thai PBS (Opt-4),http://thaipbs-live.cdn.byteark.com/live/playlist_480p/index.m3u8
Thai PBS 3 (1080p),https://thaipbs-live.cdn.byteark.com/live/playlist.m3u8
Thai PBS 3,https://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
Thai PBS 3,https://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
Thairath TV 32 (720p),https://live.thairath.co.th/trtv2/playlist.m3u8
TPTV (286p),http://49.231.66.85:1935/live/tptv/playlist.m3u8
like Gecko,https://www.livedoomovie.com/02_PremierHD1_720p/chunklist.m3u8
like Gecko,https://www.livedoomovie.com/02_PremierHD2_720p/chunklist.m3u8
like Gecko,https://www.livedoomovie.com/02_PremierHD3_720p/chunklist.m3u8
like Gecko,https://www.livedoomovie.com/02_PremierHD4_720p/chunklist.m3u8
like Gecko,https://www.livedoomovie.com/02_PremierHD5_720p/chunklist.m3u8
like Gecko,https://www.livedoomovie.com/02_sport5_480p/chunklist.m3u8
like Gecko,https://www.livedoomovie.com/02_sport7_480p/chunklist.m3u8
like Gecko,https://www.livedoomovie.com/02_2sporthd1_720p/chunklist.m3u8
like Gecko6,https://www.livedoomovie.com/02_2sporthd2_720p/chunklist.m3u8
like Gecko,https://www.livedoomovie.com/02_2sporthd3_720p/chunklist.m3u8
like Gecko6,https://www.livedoomovie.com/02_TennisHD_720p/chunklist.m3u8
TV Muslim (1080p) [Not 24/7],http://vip2.liveanywhere.asia:1935/tvmuslim/tvmuslim/playlist.m3u8
越南,#genre#
Air TV (720p),https://livefta.malimarcdn.com/ftaedge00/airtv.sdp/playlist.m3u8
Brian TV (720p),https://livefta.malimarcdn.com/ftaedge00/briantv.sdp/playlist.m3u8
BRT (360p),http://113.163.216.23:1935/live/tv2.stream_480p/playlist.m3u8
Bến Tre,http://113.163.94.245/hls-live/livepkgr/_definst_/liveevent/thbt.m3u8
Cà Mau TV,http://tv.ctvcamau.vn/live/tv/tv.m3u8
Da Nang TV1,http://drtdnglive.e49a7c38.cdnviet.com/livedrt1/chunklist.m3u8
Da Nang TV2,http://drtdnglive.e49a7c38.cdnviet.com/livestream/chunklist.m3u8
Dao Lane Xang (360p),https://livefta.malimarcdn.com/ftaedge00/khaomwungmai.sdp/playlist.m3u8
Dhammasapha TV (1080p),https://livefta.malimarcdn.com/ftaedge00/dhammasapha.stream/playlist.m3u8
like Gecko) Chrome/92.0.4515.131 Safari/537.36,https://livecdn.fptplay.net/sdc/fbnchd_hls.smil/playlist.m3u8
Gia Lai TV,http://113.161.25.3:8134/hls/gialaitv/gialaitv.m3u8
Good Idea TV (720p),https://livefta.malimarcdn.com/ftaedge00/gooditv.sdp/playlist.m3u8
HBTV (406p) [Not 24/7],http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
Hmong Star TV (720p),https://livefta.malimarcdn.com/ftaedge00/hmongstartv.sdp/playlist.m3u8
HmongUSA TV (720p),https://livefta.malimarcdn.com/ftaedge00/hmongusatv.sdp/playlist.m3u8
Houng Fa (720p),https://livefta.malimarcdn.com/ftaedge00/houngfa.sdp/playlist.m3u8
ISTV (720p),https://livefta.malimarcdn.com/ftaedge00/ichannel.sdp/playlist.m3u8
KhmerTV (1080p),https://livefta.malimarcdn.com/ftaedge00/khmertv2020.stream/playlist.m3u8
Khomsanh TV (720p),https://livefta.malimarcdn.com/ftaedge00/lstv2.sdp/playlist.m3u8
KienGiangTV,http://tv.kgtv.vn/live/kgtv/kgtv.m3u8
KienGiangTV1,http://tv.kgtv.vn/live/kgtv1/kgtv1.m3u8
LA34 - Long An,http://113.161.229.13/hls-live/livepkgr/_definst_/liveevent/tv.m3u8
Lao Champa TV 1 (720p),https://livefta.malimarcdn.com/ftaedge00/laochampa1.sdp/playlist.m3u8
Lao Champa TV 2 (720p),https://livefta.malimarcdn.com/ftaedge00/laochampa2.stream/playlist.m3u8
Lao Champa TV 3 (720p),https://livefta.malimarcdn.com/ftaedge00/laochampa3.stream/playlist.m3u8
Lao Heritage Foundation TV (720p),https://livefta.malimarcdn.com/ftaedge00/laoheritagetv.sdp/playlist.m3u8
Lao Muslim TV (720p) [Not 24/7],https://livefta.malimarcdn.com/ftaedge00/ddtvlao.stream/playlist.m3u8
Lao Net TV (720p),https://livefta.malimarcdn.com/ftaedge00/laonet.sdp/playlist.m3u8
Lao SV TV (480p),https://livefta.malimarcdn.com/ftaedge00/laosvtv.stream/playlist.m3u8
Laos Planet TV (720p),https://livefta.malimarcdn.com/ftaedge00/laosplanet.sdp/playlist.m3u8
Look Thoong TV (720p),https://livefta.malimarcdn.com/ftaedge00/lookthoongtv.sdp/playlist.m3u8
LS TV (480p),https://livefta.malimarcdn.com/ftaedge00/laostv.sdp/playlist.m3u8
NAT TV (1080p),https://livefta.malimarcdn.com/ftaedge00/nat.sdp/playlist.m3u8
Ning TV (720p),https://livefta.malimarcdn.com/ftaedge00/ningtv.sdp/playlist.m3u8
Oh Muang Lao TV (720p),https://livefta.malimarcdn.com/ftaedge00/ohmuanglao.stream/playlist.m3u8
Oy Lao TV (720p),https://livefta.malimarcdn.com/ftaedge00/oylaotv.sdp/playlist.m3u8
PNTV (720p),https://livefta.malimarcdn.com/ftaedge00/pntv.sdp/playlist.m3u8
PTP - Phú Yên [Not 24/7],http://113.161.4.48:8080/phuyen/tv.m3u8
QRT,http://113.161.6.157:8081/hls-live/livepkgr/_definst_/liveevent/livestream.m3u8
Quốc Hội (720p),http://113.164.225.140:1935/live/quochoitvlive.stream_720p/playlist.m3u8
Tea TV (720p),https://livefta.malimarcdn.com/ftaedge00/teatv.sdp/playlist.m3u8
Tea TV 2 (720p),https://livefta.malimarcdn.com/ftaedge00/teatv2.sdp/playlist.m3u8
Tien Giang (720p),http://thtg.vn:8001/thtg.m3u8
Uniquely Thai (720p),https://livefta.malimarcdn.com/ftaedge00/uniquely.sdp/playlist.m3u8
Vajtswv Txojlus (720p),https://livefta.malimarcdn.com/ftaedge00/vajtswv.stream/playlist.m3u8
Vanphenh TV (720p),https://livefta.malimarcdn.com/ftaedge00/vanphenhtv.sdp/playlist.m3u8
Vati Lao TV (720p),https://livefta.malimarcdn.com/ftaedge00/vatilaotv.stream/playlist.m3u8

新西兰,#genre#
Breeze TV (720p),https://livestreamdirect-breezetv.mediaworks.nz/breezetv.m3u8
Firstlight,https://uni01rtmp.tulix.tv/firstlight/firstlight.smil/playlist.m3u8
Juice TV,https://juicex.nz/hls/mystream.m3u8
Kordia TV (1080p),https://ptvlive.kordia.net.nz/out/v1/3fc2254c865a457c8d7fbbce227a2aae/index.m3u8
Maori TV (1080p),https://bcsecurelivehls-i.akamaihd.net//hls/live/720612/1614493167001_1/master.m3u8
Maori TV (1080p),https://bcsecurelivehls-i.akamaihd.net/hls/live/720612/1614493167001_1/master.m3u8
Parliament TV (1080p),https://ptvlive.kordia.net.nz/out/v1/daf20b9a9ec5449dadd734e50ce52b74/index.m3u8
Rialto (1080p),https://rialto-rialto-samsungaustralia.amagi.tv/playlist.m3u8
Te Reo (1080p),https://bcsecurelivehls-i.akamaihd.net/hls/live/720613/1614493167001_2/master.m3u8
The Edge (720p),https://livestreamdirect-edgetv.mediaworks.nz/edgetv.m3u8
TVSN Shopping,https://tvsn-i.akamaihd.net/hls/live/261837/tvsn_nz/tvsn_nz_750.m3u8
Wairarapa TV,http://stream.wairarapatv.co.nz/Cellular_High/playlist.m3u8
Wairarapa TV,https://stream.wairarapatv.co.nz/Broadband_High/playlist.m3u8
Zoo Moo (1080p),https://rockentertainment-zoomoo-1.roku.wurl.com/manifest/playlist.m3u8
Zoo Moo (720p),https://rockentertainment-zoomoo-1.samsung.wurl.com/manifest/playlist.m3u8
Zoo Moo (Australia) (1080p),https://zoomoo-samsungau.amagi.tv/playlist.m3u8
美洲,#genre#
美国CGTN (Opt-1)[1024*576],http://live.cgtn.com/500/prog_index.m3u8
美国CGTN (Opt-2)[1024*576],http://live.cgtn.com/1000/prog_index.m3u8
美国Red Bull TV SD[960*540],http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
拉丁美洲CGTN[1024*576],http://livees.cgtn.com/1000e/prog_index.m3u8
拉丁美洲La Mega Mundial[1280*720],http://68.235.35.243:1935/lamegamundial/lamegamundial2/playlist.m3u8
拉丁美洲TV Marti[426*240],http://ocb-lh.akamaihd.net/i/ocb_mpls_tvmc1@383606/master.m3u8
阿根廷Canal 4 Posadas[640*360],http://184.154.28.210:1935/canal4/canal4/live.m3u8
阿根廷Garage TV[360*242],http://186.0.233.76:1935/Garage/smil:garage.smil/master.m3u8
阿根廷Radio TV Neuquen[1280*720],http://media.neuquen.gov.ar/rtn/television/chunklist_w1330236482.m3u8
秘鲁Monterrico TV[1920*1080],http://vs8.live.opencaster.com/20100152275/jcpstream/playlist.m3u8
西欧,#genre#
法国Francophonie 24[640*360],http://mv2.tvfrancophonie.org/live/Stream1/media_b776739_w671289549.m3u8
德国Baden TV[1280*720],http://badentv-stream2.siebnich.info/rtplive/btv.stream/live.m3u8
德国MDF.1[1920*1080],http://62.113.210.250/medienasa-live/mdf1_high/agustiny.m3u8
德国QVC[512*288],http://ios-stream.qvc.de/qvc.m3u8
意大利Radio Iglesias[1024*576],http://wms.shared.streamshow.it/visualradio/mp4:visualradio/chunklist.m3u8
西班牙TV Galicia Europa[1280*720],http://europa-crtvg.flumotion.com/playlist.m3u8
丹麦TV2 Bornholm[1920*1080],http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
东欧,#genre#
俄罗斯Mir[1920*1080],http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv_2500/playlist.m3u8
俄罗斯MostVideo TV 1[1280*720],http://w4.mostvideo.tv/tv/ch1.m3u8
俄罗斯Muz Sojuz[1024*576],http://hls.tvsoyuz.cdnvideo.ru/tvsoyuz2/muzsoyuz.6fw0-58xp-acts-esy0/chunklist.m3u8
俄罗斯MTVmix Ufa[559*384],http://81.30.182.82:18092/hls/live.m3u8
俄罗斯Nastoyashcheye Vremya[426*240],http://rfe-lh.akamaihd.net/i/rfe_tvmc5@383630/master.m3u8
俄罗斯RBC (Opt-3)[1024*576],http://online.video.rbc.ru/online/rbctv_576p/index.m3u8
俄罗斯Shanson TV (Opt-1)[720*576],http://hls.shansontv.cdnvideo.ru/shansontv/smil:shansontv.smil/playlist.m3u8
俄罗斯Shanson TV (Opt-2)[640*360],http://chanson-video.hostingradio.ru:8080/hls/chansonabr/live.m3u8
俄罗斯Tivikom Ulan-Udje[1920*1080],http://tvcom.stream.intelema.ru/tvcom/studio/index.m3u8
俄罗斯Tjumenskoe Vremja[1024*576],http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/playlist.m3u8
俄罗斯TRO Soyuz[1024*576],http://live2.mediacdn.ru/sr1/tro/playlist.m3u8
俄罗斯Ugra TV[654*360],http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8
波兰TV Kujawy (Opt-1)[1024*576],http://stream.tvkujawy.pl:8080/live/broadcast.m3u8
波兰TV Torun[640*360],http://217.173.176.107:1935/live/ngrp:tvk.stream_all/master.m3u8
波兰TVP3 Bialystok[735*404],http://hbbtvlive.v3.tvp.pl/hbbtvlive/livestream.php?app_id=tvpbialystok
波兰TVP3 Lodz[735*404],http://hbbtvlive.v3.tvp.pl/hbbtvlive/livestream.php?app_id=tvplodz
乌克兰100% News[768*576],http://85.238.112.40:8810/hls_sec/239.33.16.32-.m3u8
乌克兰Lale[896*504],http://stream.atr.ua/lale//live/index.m3u8
捷克Retro (Opt-1)[640*360],http://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8
斯洛伐克TV 8[640*360],http://109.74.145.11:1935/tv8/mp4:tv8.stream_360p/chunklist_w974670813.m3u8
斯洛伐克TVNZ[864*486],http://s1.media-planet.sk:80/live/novezamky/BratuMarian.m3u8
拉脱维亚TV Net[640*360],http://player.tvnet.lv/stream/amlst:61659/chunklist_w1822312625_b528000_pd892000.m3u8

音乐,#genre#
毛不易—像我这样的人,https://vd3.bdstatic.com/mda-ka8qm8710ymkqdry/hd/mda-ka8qm8710ymkqdry.mp4?pd=20&vt=1
毛不易—不染,https://vd3.bdstatic.com/mda-jmceuahfwxarnh7v/hd/mda-jmceuahfwxarnh7v.mp4?pd=20&playlist=%5B%22hd%22%2C%22sc%22%5D
毛不易—消愁[853*480,https://vd3.bdstatic.com/mda-ifkj2zwdscwthsfj/logo/hd/mda-ifkj2zwdscwthsfj.mp4?pd=20
毛不易—如果有一天我变的很有钱[814*446,https://vd3.bdstatic.com/mda-jjmfvpaqh1z11ibc/hd/mda-jjmfvpaqh1z11ibc.mp4?pd=19&vt=1
毛不易—借[853*480,https://vd3.bdstatic.com/mda-ii2njckdbkmmcp81/hd/mda-ii2njckdbkmmcp81.mp4?pd=20
毛不易—牧马城市[848*480,https://vdse.bdstatic.com//1d83dfc2411243e5b9f44462e1e55ab3.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2019-12-14T02%3A12%3A40Z%2F-1%2Fhost%2F4739737cd8b21cbdb307a5d008abe88a61afce23616c55f2a8fae768fc2b6764
毛不易—给你给我[848*480,https://vdse.bdstatic.com//4d056936c317b35f886ced83147ad7e8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A42%3A28Z%2F-1%2Fhost%2F13c0f2dda852b6fdbcd7422de8ac3a48437304b4c38728deeedb6558c47a9eb9
林啟得—大田后生仔[853*480,https://vdse.bdstatic.com/1f5b8de1e52e8ebe8d5493d29bf29981.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F40284dba7f6298e947920fa281898998a95118f96c5b0689661ad64dc9bfbf06
萨顶顶—左手指月[864*486,https://vdse.bdstatic.com//b35227847ccb42d48ea6414d47087ce9.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A26%3A59Z%2F-1%2Fhost%2F9ce646d3e871069b3f23e45fc92e318ac9f5b3983d1ed3d996cc228026cba11e
萨顶顶—天地无霜,https://vdse.bdstatic.com//bd1f7fcb1263b608c60793c5c7094ce9.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A25%3A13Z%2F-1%2Fhost%2F23ba28074d215adf2c6d0fb5cf09092bab7d4515197cbe40e43c536aa8ea3171
于文文—体面[848*384,https://vdse.bdstatic.com//f18bdf41f28b68a1b0177fa5e5cdf8fe.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A29Z%2F-1%2Fhost%2F1a9107b1210343ed30aa27779a042aab3d016777226b471ee5f38c8fc1e23cf1
赵方婧—芒种[853*480,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
张艺兴—sheep[853*480,https://vdse.bdstatic.com/971347deaddd6fdb5ada6e87e4722ece.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F1d12ad4ec35446ed93981927577c34a900dd755d2da3a1a0fd41c06ab23f4863
刘珂矣—芙蓉雨[848*480,https://vdse.bdstatic.com//85593e1127a1389dc49e9b0491814df2.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A58%3A05Z%2F-1%2Fhost%2Fff58fddc077c03b3076760fe6728156bf526b7060c8e061d817388b869ac2320
刘珂矣—风筝误[896*504,https://vdse.bdstatic.com/c331feb0b4730b05d03793ffc024e62a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F41d81188bd164f23d0ae35e5a721b43c799caa783fde1de169616ab76271e197
杨小壮—孤芳自赏[864*486,https://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost%2F861309b4a756c61dd0bad3718d9b8a27123c24838b9b4c8ec82bda2d04869c69
阿悠悠—你若三冬[640*360,https://vdse.bdstatic.com/865b4e81a729189fcafe910104151a75.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F572e0736b87ee3444ff2b54eb4ae655228dd4a84d9c6f7c6c588feb0ddbe1269
陈雪凝—你的酒馆对我打了烊[853*480,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0/hd/mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
